County,Sub County,Ward,PRISM Facility Name,FY,Indicator,value,Gender,Coarse Age Group,Finer Age Group
Kisumu County,Kisumu East Sub County,Kajulu Ward,Simba Opepo Dispensary,2025,GEND_GBV_Sexual violence Target,19.0,All,All,All
Kisumu County,Kisumu East Sub County,Kolwa East Ward,Chiga Health Center,2025,GEND_GBV_Sexual violence Target,18.0,All,All,All
Kisumu County,Kisumu East Sub County,Kolwa East Ward,Orongo Dispensary,2025,GEND_GBV_Sexual violence Target,6.0,All,All,All
Kisumu County,Kisumu East Sub County,Manyatta B Ward,Kuoyo Health Center,2025,GEND_GBV_Sexual violence Target,3.0,All,All,All
Kisumu County,Kisumu East Sub County,Nyalenda A Ward,Kowino Dispensary,2025,GEND_GBV_Sexual violence Target,28.0,All,All,All
Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Airport Health Centre (Kisumu),2025,GEND_GBV_Sexual violence Target,104.0,All,All,All
Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Port Florence Hospital,2025,GEND_GBV_Sexual violence Target,67.0,All,All,All
Kisumu County,Kisumu West Sub County,Central Kisumu Ward,St Jairus Hospital,2025,GEND_GBV_Sexual violence Target,11.0,All,All,All
Kisumu County,Kisumu West Sub County,Central Kisumu Ward,St Mark's Lela Health Centre,2025,GEND_GBV_Sexual violence Target,63.0,All,All,All
Kisumu County,Kisumu West Sub County,Central Kisumu Ward,Usoma Health Centre,2025,GEND_GBV_Sexual violence Target,14.0,All,All,All
Kisumu County,Kisumu West Sub County,North West Kisumu Ward,Chulaimbo Sub District Hospital,2025,GEND_GBV_Sexual violence Target,155.0,All,All,All
Kisumu County,Kisumu West Sub County,North West Kisumu Ward,Masaba Hospital Kisumu,2025,GEND_GBV_Sexual violence Target,29.0,All,All,All
Kisumu County,Kisumu West Sub County,North West Kisumu Ward,Mbaka Oromo Health Centre,2025,GEND_GBV_Sexual violence Target,29.0,All,All,All
Kisumu County,Kisumu West Sub County,North West Kisumu Ward,Siriba Dispensary,2025,GEND_GBV_Sexual violence Target,9.0,All,All,All
Kisumu County,Kisumu West Sub County,North West Kisumu Ward,Sunga Dispensary,2025,GEND_GBV_Sexual violence Target,23.0,All,All,All
Kisumu County,Kisumu West Sub County,South West Kisumu Ward,Ober Kamoth Sub County Hospital,2025,GEND_GBV_Sexual violence Target,109.0,All,All,All
Kisumu County,Kisumu West Sub County,South West Kisumu Ward,Ojola Sub County Hospital,2025,GEND_GBV_Sexual violence Target,43.0,All,All,All
Kisumu County,Kisumu West Sub County,West Kisumu Ward,Mainga Dispensary,2025,GEND_GBV_Sexual violence Target,29.0,All,All,All
Kisumu County,Kisumu West Sub County,West Kisumu Ward,Riat Dispensary,2025,GEND_GBV_Sexual violence Target,72.0,All,All,All
Nyamira County,Borabu Sub County,Esise Ward,Chepngombe Health Centre,2025,GEND_GBV_Sexual violence Target,7.0,All,All,All
Nyamira County,Borabu Sub County,Kiabonyoru Ward,Amatierio Health Centre,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Borabu Sub County,Kiabonyoru Ward,Endiba Health Centre,2025,GEND_GBV_Sexual violence Target,12.0,All,All,All
Nyamira County,Borabu Sub County,Kiabonyoru Ward,Mokomoni Health Centre,2025,GEND_GBV_Sexual violence Target,12.0,All,All,All
Nyamira County,Borabu Sub County,Mekenene Ward,Kerumbe Dispensary,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Borabu Sub County,Mekenene Ward,Mwongori Dispensary,2025,GEND_GBV_Sexual violence Target,3.0,All,All,All
Nyamira County,Borabu Sub County,Mekenene Ward,Nyandoche Ibere Dispensary,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Borabu Sub County,Mekenene Ward,Nyankono Dispensary,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Borabu Sub County,Nyansiongo Ward,Isoge Health Centre,2025,GEND_GBV_Sexual violence Target,3.0,All,All,All
Nyamira County,Borabu Sub County,Nyansiongo Ward,Kijauri Sub County Hospital,2025,GEND_GBV_Sexual violence Target,95.0,All,All,All
Nyamira County,Borabu Sub County,Nyansiongo Ward,Kineni Dispensary,2025,GEND_GBV_Sexual violence Target,10.0,All,All,All
Nyamira County,Borabu Sub County,Nyansiongo Ward,St Joseph's Nyansiongo Health Centre,2025,GEND_GBV_Sexual violence Target,4.0,All,All,All
Nyamira County,Manga Sub County,Kamera Ward,Getare Health Centre,2025,GEND_GBV_Sexual violence Target,50.0,All,All,All
Nyamira County,Manga Sub County,Kamera Ward,Kiangoso Health Centre,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Manga Sub County,Kamera Ward,Nyangena Sub County Hospital,2025,GEND_GBV_Sexual violence Target,34.0,All,All,All
Nyamira County,Manga Sub County,Magombo Ward,Bogwendo Health Centre,2025,GEND_GBV_Sexual violence Target,4.0,All,All,All
Nyamira County,Manga Sub County,Magombo Ward,Gekano Health Centre,2025,GEND_GBV_Sexual violence Target,5.0,All,All,All
Nyamira County,Manga Sub County,Magombo Ward,Magombo Community Dispensary,2025,GEND_GBV_Sexual violence Target,13.0,All,All,All
Nyamira County,Manga Sub County,Manga Ward,Ikobe Health Centre,2025,GEND_GBV_Sexual violence Target,6.0,All,All,All
Nyamira County,Manga Sub County,Manga Ward,Manga District Hospital,2025,GEND_GBV_Sexual violence Target,107.0,All,All,All
Nyamira County,Manga Sub County,Manga Ward,Ogango Dispensary,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Manga Sub County,Manga Ward,Tombe Health Centre,2025,GEND_GBV_Sexual violence Target,27.0,All,All,All
Nyamira County,Masaba North Sub County,Gachuba Ward,Girango Dispensary,2025,GEND_GBV_Sexual violence Target,11.0,All,All,All
Nyamira County,Masaba North Sub County,Gachuba Ward,Magombo Health Centre,2025,GEND_GBV_Sexual violence Target,11.0,All,All,All
Nyamira County,Masaba North Sub County,Gachuba Ward,Miriri Dispensary,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Masaba North Sub County,Gachuba Ward,Nyagancha Dispensary,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Masaba North Sub County,Gesima Ward,Esani Sub-District Hospital,2025,GEND_GBV_Sexual violence Target,10.0,All,All,All
Nyamira County,Masaba North Sub County,Gesima Ward,Gesima Health Centre,2025,GEND_GBV_Sexual violence Target,62.0,All,All,All
Nyamira County,Masaba North Sub County,Gesima Ward,Mochenwa Dispensary,2025,GEND_GBV_Sexual violence Target,7.0,All,All,All
Nyamira County,Masaba North Sub County,Gesima Ward,Riakworo Dispensary,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Masaba North Sub County,Rigoma Ward,Masaba District Hospital,2025,GEND_GBV_Sexual violence Target,87.0,All,All,All
Nyamira County,Nyamira North Sub County,Bokeira Ward,Matongo Health Centre,2025,GEND_GBV_Sexual violence Target,19.0,All,All,All
Nyamira County,Nyamira North Sub County,Bokeira Ward,Orwaki Dispensary,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Nyamira North Sub County,Bomwagamo Ward,Etono Health Centre,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Nyamira North Sub County,Bomwagamo Ward,Kerobo Health Centre,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ekerenyo Sub-District Hospital,2025,GEND_GBV_Sexual violence Target,166.0,All,All,All
Nyamira County,Nyamira North Sub County,Ekerenyo Ward,Ikonge Dispensary,2025,GEND_GBV_Sexual violence Target,22.0,All,All,All
Nyamira County,Nyamira North Sub County,Itibo Ward,Itibo Mission Health Centre,2025,GEND_GBV_Sexual violence Target,18.0,All,All,All
Nyamira County,Nyamira North Sub County,Magwagwa Ward,Magwagwa Health Centre,2025,GEND_GBV_Sexual violence Target,14.0,All,All,All
Nyamira County,Nyamira North Sub County,Magwagwa Ward,Nyamusi Sub-District Hospital,2025,GEND_GBV_Sexual violence Target,70.0,All,All,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Bosiango Health Centre,2025,GEND_GBV_Sexual violence Target,45.0,All,All,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Embonga Health Centre,2025,GEND_GBV_Sexual violence Target,3.0,All,All,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Gianchore Health Centre,2025,GEND_GBV_Sexual violence Target,4.0,All,All,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Kenyambi Health Centre (Nyamira),2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Mongorisi Health Centre,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Nyamira Sub County,Bogichora Ward,Ogango Health Centre,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyenya Health Centre (Nyamira),2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Kenyerere Health Centre (Nyamira),2025,GEND_GBV_Sexual violence Target,13.0,All,All,All
Nyamira County,Nyamira Sub County,Bonyamatuta Ward,Riakinaro Health Centre,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Igena-Itambe Dispensary,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Kiang'inda Health Centre,2025,GEND_GBV_Sexual violence Target,2.0,All,All,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Nyangweta Health Centre,2025,GEND_GBV_Sexual violence Target,4.0,All,All,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Nyanturago Health Centre (Nyamira),2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Riongige Dispensary,2025,GEND_GBV_Sexual violence Target,10.0,All,All,All
Nyamira County,Nyamira Sub County,Bosamaro Ward,Tinga Health Centre,2025,GEND_GBV_Sexual violence Target,58.0,All,All,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Motontera Dispensary,2025,GEND_GBV_Sexual violence Target,1.0,All,All,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyamaiya Health Centre,2025,GEND_GBV_Sexual violence Target,82.0,All,All,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyansabakwa Health Centre,2025,GEND_GBV_Sexual violence Target,7.0,All,All,All
Nyamira County,Nyamira Sub County,Nyamaiya Ward,Nyansangio Dispensary,2025,GEND_GBV_Sexual violence Target,14.0,All,All,All
Nyamira County,Nyamira Sub County,Township Ward,Nyamira County Refferal Hospital,2025,GEND_GBV_Sexual violence Target,6.0,All,All,All
Vihiga County,Emuhaya Sub County,Central Bunyore Ward,Emusire Health Centre,2025,GEND_GBV_Sexual violence Target,55.0,All,All,All
Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ebusiratsi Health Centre,2025,GEND_GBV_Sexual violence Target,104.0,All,All,All
Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Ematsuli Dispensary,2025,GEND_GBV_Sexual violence Target,14.0,All,All,All
Vihiga County,Emuhaya Sub County,North East Bunyore Ward,Esiarambatsi Health Centre,2025,GEND_GBV_Sexual violence Target,66.0,All,All,All
Vihiga County,Emuhaya Sub County,West Bunyore Ward,Ebukanga Dispensary,2025,GEND_GBV_Sexual violence Target,3.0,All,All,All
Vihiga County,Emuhaya Sub County,West Bunyore Ward,Ipali Health Centre,2025,GEND_GBV_Sexual violence Target,102.0,All,All,All
Vihiga County,Hamisi Sub County,Banja Ward,Banja Health Centre,2025,GEND_GBV_Sexual violence Target,64.0,All,All,All
Vihiga County,Hamisi Sub County,Gisambai Ward,Hamisi Sub County Referral Hospital,2025,GEND_GBV_Sexual violence Target,33.0,All,All,All
Vihiga County,Hamisi Sub County,Jepkoyai Ward,Givole Dispensary,2025,GEND_GBV_Sexual violence Target,15.0,All,All,All
Vihiga County,Hamisi Sub County,Jepkoyai Ward,Tigoi Health Centre,2025,GEND_GBV_Sexual violence Target,81.0,All,All,All
Vihiga County,Hamisi Sub County,Muhudu Ward,Kaptech Dispensary,2025,GEND_GBV_Sexual violence Target,83.0,All,All,All
Vihiga County,Hamisi Sub County,Shamakhokho Ward,Mago Care Health Centre,2025,GEND_GBV_Sexual violence Target,47.0,All,All,All
Vihiga County,Hamisi Sub County,Shamakhokho Ward,Serem Health Centre,2025,GEND_GBV_Sexual violence Target,69.0,All,All,All
Vihiga County,Hamisi Sub County,Shiru Ward,Jumuia Friends Hospital Kaimosi,2025,GEND_GBV_Sexual violence Target,97.0,All,All,All
Vihiga County,Hamisi Sub County,Shiru Ward,Kaptisi Dispensary,2025,GEND_GBV_Sexual violence Target,8.0,All,All,All
Vihiga County,Hamisi Sub County,Shiru Ward,Shiru Health Centre,2025,GEND_GBV_Sexual violence Target,235.0,All,All,All
Vihiga County,Hamisi Sub County,Tambua Ward,Likindu Health Centre,2025,GEND_GBV_Sexual violence Target,10.0,All,All,All
Vihiga County,Luanda Sub County,Emabungo Ward,Emuhaya Sub County Referral Hospital,2025,GEND_GBV_Sexual violence Target,70.0,All,All,All
Vihiga County,Luanda Sub County,Emabungo Ward,Kima Mission Hospital,2025,GEND_GBV_Sexual violence Target,62.0,All,All,All
Vihiga County,Luanda Sub County,Luanda South Ward,Ekwanda Health Centre,2025,GEND_GBV_Sexual violence Target,67.0,All,All,All
Vihiga County,Luanda Sub County,Luanda Township Ward,Luanda Town Dispensary,2025,GEND_GBV_Sexual violence Target,104.0,All,All,All
Vihiga County,Luanda Sub County,Mwibona Ward,Ebusyubi Dispensary,2025,GEND_GBV_Sexual violence Target,10.0,All,All,All
Vihiga County,Luanda Sub County,Wemilabi Ward,Musitinyi Dispensary,2025,GEND_GBV_Sexual violence Target,3.0,All,All,All
Vihiga County,Sabatia Sub County,Busali Ward,Bugina Health Centre,2025,GEND_GBV_Sexual violence Target,141.0,All,All,All
Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Itando Mission of Hope and Health Centre,2025,GEND_GBV_Sexual violence Target,14.0,All,All,All
Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Munoywa Dispensary,2025,GEND_GBV_Sexual violence Target,46.0,All,All,All
Vihiga County,Sabatia Sub County,Lyaduywa/Izava Ward,Nadanya Dispensary,2025,GEND_GBV_Sexual violence Target,17.0,All,All,All
Vihiga County,Sabatia Sub County,North Maragoli Ward,Inyali Dispensary,2025,GEND_GBV_Sexual violence Target,22.0,All,All,All
Vihiga County,Sabatia Sub County,West Sabatia Ward,Kegondi Health Centre,2025,GEND_GBV_Sexual violence Target,231.0,All,All,All
Vihiga County,Sabatia Sub County,Wodanga Ward,Givudimbuli Health Centre,2025,GEND_GBV_Sexual violence Target,40.0,All,All,All
Vihiga County,Sabatia Sub County,Wodanga Ward,Sabatia Health Centre,2025,GEND_GBV_Sexual violence Target,257.0,All,All,All
Vihiga County,Vihiga Sub County,Central Maragoli Ward,Vihiga Health Centre,2025,GEND_GBV_Sexual violence Target,54.0,All,All,All
Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Mbale Rural Health Training Centre,2025,GEND_GBV_Sexual violence Target,267.0,All,All,All
Vihiga County,Vihiga Sub County,Lugaga-wamuluma Ward,Vihiga County Referral Hosptial,2025,GEND_GBV_Sexual violence Target,185.0,All,All,All
Vihiga County,Vihiga Sub County,Mungoma Ward,Lyanaginga Health Centre,2025,GEND_GBV_Sexual violence Target,32.0,All,All,All
Vihiga County,Vihiga Sub County,Mungoma Ward,Mulele Dispensary,2025,GEND_GBV_Sexual violence Target,19.0,All,All,All
Vihiga County,Vihiga Sub County,South Maragoli Ward,Enzaro Health Centre,2025,GEND_GBV_Sexual violence Target,64.0,All,All,All
Kakamega County,Butere Sub County,Marama Central Ward,Butere County Hospital,2025,GEND_GBV_Physical / emotional violence Target,100.0,All,All,All
Kakamega County,Butere Sub County,Marama Central Ward,Imanga Health Centre,2025,GEND_GBV_Physical / emotional violence Target,3.0,All,All,All
Kakamega County,Butere Sub County,Marama Central Ward,Shitsitswi Health Centre,2025,GEND_GBV_Physical / emotional violence Target,23.0,All,All,All
Kakamega County,Butere Sub County,Marama North Ward,Eshimukoko Health Centre,2025,GEND_GBV_Physical / emotional violence Target,7.0,All,All,All
Kakamega County,Butere Sub County,Marama North Ward,Lukohe Health Centre,2025,GEND_GBV_Physical / emotional violence Target,2.0,All,All,All
Kakamega County,Butere Sub County,Marama North Ward,Shiraha Health Centre,2025,GEND_GBV_Physical / emotional violence Target,6.0,All,All,All
Kakamega County,Butere Sub County,Marama South Ward,Manyala Sub-County  Hospital,2025,GEND_GBV_Physical / emotional violence Target,66.0,All,All,All
Kakamega County,Butere Sub County,Marama West Ward,Iranda Health Centre,2025,GEND_GBV_Physical / emotional violence Target,1.0,All,All,All
Kakamega County,Butere Sub County,Marama West Ward,Shisaba Dispensary,2025,GEND_GBV_Physical / emotional violence Target,43.0,All,All,All
Kakamega County,Butere Sub County,Marenyo-shianda Ward,Mabole Health Centre,2025,GEND_GBV_Physical / emotional violence Target,44.0,All,All,All
Kakamega County,Butere Sub County,Marenyo-shianda Ward,Shikunga Health Centre,2025,GEND_GBV_Physical / emotional violence Target,16.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Buyemi Dispensary(Ikolomani),2025,GEND_GBV_Physical / emotional violence Target,4.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Murudef Clinic,2025,GEND_GBV_Physical / emotional violence Target,2.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Shibwe Sub-County Hospital,2025,GEND_GBV_Physical / emotional violence Target,31.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho Central Ward,Shihalia Dispensary,2025,GEND_GBV_Physical / emotional violence Target,12.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho East Ward,Iguhu County Hospital,2025,GEND_GBV_Physical / emotional violence Target,106.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho East Ward,Savane Dispensary,2025,GEND_GBV_Physical / emotional violence Target,13.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho North Ward,Imulama Dispensary,2025,GEND_GBV_Physical / emotional violence Target,1.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho North Ward,Shiseso Health Centre,2025,GEND_GBV_Physical / emotional violence Target,15.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho South Ward,Eregi Mission Health Centre,2025,GEND_GBV_Physical / emotional violence Target,20.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho South Ward,Imalaba Dispensary,2025,GEND_GBV_Physical / emotional violence Target,9.0,All,All,All
Kakamega County,Ikolomani Sub County,Idakho South Ward,Kilingili Health Centre,2025,GEND_GBV_Physical / emotional violence Target,70.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Mulwanda Dispensary,2025,GEND_GBV_Physical / emotional violence Target,2.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Mundoli Health Centre,2025,GEND_GBV_Physical / emotional violence Target,3.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Namasoli Health Centre,2025,GEND_GBV_Physical / emotional violence Target,17.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa Central Ward,Sonak Clinic,2025,GEND_GBV_Physical / emotional violence Target,1.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa East Ward,Eshinutsa Health Centre,2025,GEND_GBV_Physical / emotional violence Target,5.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa North Ward,Khwisero Health Centre,2025,GEND_GBV_Physical / emotional violence Target,84.0,All,All,All
Kakamega County,Khwisero Sub County,Kisa North Ward,Mundobelwa Health Centre,2025,GEND_GBV_Physical / emotional violence Target,4.0,All,All,All
